t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
6.7,7.696,-0.0632,0.7927381409,-4.14,1.61,5.75,-0.11,1,0.7952534187,-1.717657563,10.60348213,10,0.548885,0.09335,0.5063055179,-2.17,2.34,4.51,0.17,0.3775,0.5148392953,-1.248698557,10.59128912,14,0.317275,0.26105,0.769191392,-0.94,5.98,6.92,0.115,0.4725,0.8122822785,3.718037231,22.37848252,15,0.387175,-0.0224,0.1111766162,-0.44,0.13,0.57,0,0.04,0.1134107579,-2.492248628,9.127063446,10,0.06027,-0.01665,0.1274098799,-0.32,0.15,0.47,0.02,0.12,0.1284931905,-1.032992196,3.14377425,5,0.094745,-0.1299,0.1146472416,-0.46,0.07,0.53,-0.14,0.175,0.1732570345,-0.1063314339,2.217435667,3,0.13951,0.6121,0.008808518604,0.6,0.63,0.03,0.61,0.02,0.6121633769,-0.1142404887,1.824417947,0,0.609705,0.28385,0.01687238869,0.24,0.3,0.06,0.29,0.03,0.2843510155,-0.7037181854,2.429205405,0,0.28281,0.6461,0.00536563137,0.64,0.66,0.02,0.65,0.01,0.6461222794,0.03988955548,1.975483918,0,0.64348,-0.35485,0.01452506454,-0.38,-0.34,0.04,-0.35,0.03,0.3551471526,-0.3919752722,1.694331221,0,0.35322,0,0,0,0,0,0,0,0,0,0,0,0,-46.451,41.3245508,-113.3,40.5,153.8,-34.8,70.525,62.1724529,0.05164895176,1.867600331,1,50.18075,36.4205,40.73096893,-28.9,110,138.9,46.9,70.9,54.63940565,-0.001059872913,1.699452942,6,43.50545,549.745,254.195197,-91.4,876.8,968.2,654.65,395.275,605.6688561,-0.8775748354,2.898382036,1,552.76295,7.62,3.713569711,-0.3,14.5,14.8,8.6,5.425,8.476732861,-0.06523648513,2.321373827,1,7.53415,-54.6565,24.1776086,-87.8,0.4,88.2,-66.45,37.95,59.76528884,0.5140661737,2.173787304,1,54.13245,5.002,3.319005273,-3.2,11.6,14.8,5.2,4.625,6.002982592,-0.2467075608,2.609154694,2,5.121,"Stair-ascent"
6.8,7.8,-0.21025,0.8732911528,-4.14,1.39,5.53,-0.2,0.9,0.8982441205,-1.730679268,8.962169792,8,0.61616,0.11555,0.4453994808,-2.17,1.15,3.32,0.18,0.35,0.4601439992,-2.644210601,14.23165264,12,0.3106,0.63105,1.472400216,-0.26,6.72,6.98,0.14,0.5875,1.601932115,2.942994698,10.87507162,12,0.70298,-0.04905,0.1332201092,-0.44,0.14,0.58,0,0.05,0.1419630234,-1.867981062,5.292131921,9,0.077855,-0.04205,0.1258860497,-0.32,0.15,0.47,-0.005,0.15,0.1327233966,-0.7454285882,2.584171102,6,0.09845,-0.19025,0.1916936032,-0.77,0.07,0.84,-0.17,0.22,0.2700768409,-1.165323498,4.2434711,2,0.196975,0.61115,0.008011086069,0.6,0.62,0.02,0.61,0.02,0.6112025033,-0.2099331689,1.586766153,0,0.611395,0.27505,0.02529817187,0.21,0.3,0.09,0.28,0.04,0.2762109701,-1.068494779,3.426358189,0,0.27577,0.6477,0.005719265687,0.64,0.66,0.02,0.65,0.01,0.6477252504,0.04204681711,2.622723654,0,0.647505,-0.3595,0.0158981131,-0.39,-0.34,0.05,-0.36,0.03,0.3598513582,-0.1491321559,1.714385087,0,0.358895,0,0,0,0,0,0,0,0,0,0,0,0,-41.41,46.95664596,-113.3,40.5,153.8,-34.8,73.4,62.60762493,0.133528463,1.698928016,1,51.45685,35.195,42.40034876,-32.5,110,142.5,46.9,70.9,55.10424303,-0.07384478247,1.726731735,6,44.759,508.5285,315.8384977,-91.9,876.8,968.7,654.65,395.275,598.6277574,-0.894524764,2.390395286,1,532.6836,7.207,4.298784828,-0.3,14.5,14.8,8.6,5.525,8.391686362,-0.3149136787,2.220011318,1,7.19505,-51.8865,28.56362841,-87.8,1.4,89.2,-66.45,37.95,59.22912924,0.7031398301,2.240932662,1,51.8376,4.8415,3.468764586,-1,11.6,12.6,5.2,5.325,5.955875251,-0.1808135418,2.183769004,1,4.9694,"Stair-ascent"
6.902,7.899,-0.1958208955,0.8610565347,-4.14,1.39,5.53,-0.2,0.84,0.8830425692,-1.830580453,9.541377343,7,0.593125,0.02995024876,0.5487004072,-2.17,1.15,3.32,0.17,0.42,0.549517201,-2.035803847,8.093826775,13,0.35383,0.8007960199,1.501631074,-0.26,6.72,6.98,0.17,0.83,1.701813782,2.522554035,8.896186451,11,0.84912,-0.01706467662,0.1765446142,-0.44,0.46,0.9,0,0.06,0.1773674265,-0.2140968113,4.473077595,8,0.104985,-0.02756218905,0.1372056863,-0.32,0.18,0.5,0.01,0.17,0.1399466849,-0.6292296248,2.411517919,5,0.10877,-0.2362189055,0.1875360843,-0.77,0.06,0.83,-0.2,0.24,0.3016109319,-0.9454405823,3.472637692,1,0.23475,0.6093532338,0.008230485861,0.59,0.62,0.03,0.61,0.02,0.6094088156,-0.09393307442,1.939121629,0,0.607835,0.2662189055,0.03034842182,0.21,0.3,0.09,0.27,0.04,0.2679431513,-0.7506183017,2.314379397,0,0.26596,0.6496517413,0.006179577136,0.64,0.66,0.02,0.65,0,0.6496811311,0.02166879381,2.612815716,0,0.647565,-0.3656218905,0.01915468113,-0.41,-0.34,0.07,-0.37,0.03,0.3661232971,-0.4059792709,2.479409638,0,0.36395,0,0,0,0,0,0,0,0,0,0,0,0,-36.59104478,51.16312337,-113.3,40.5,153.8,-33.2,108.2,62.90126987,0.07549688835,1.483478157,1,52.5757,33.02089552,44.60716272,-32.5,110,142.5,45.9,86.8,55.49935592,-0.09022692332,1.635866306,4,46.7311,459.3243781,361.0126561,-91.9,876.8,968.7,653.8,789.3,584.2165884,-0.6167613915,1.656928742,1,499.8676,6.749751244,4.743847803,-0.3,14.5,14.8,8.6,9.5,8.250044474,-0.2562794968,1.816627574,2,6.7407,-48.38756219,32.27985208,-87.8,1.4,89.2,-66.4,64.7,58.16652839,0.5705213637,1.74159306,1,48.54815,4.538308458,3.739419585,-1,11.6,12.6,5.2,7.4,5.880433869,-0.1338624499,1.86975178,1,4.7517,"Stair-ascent"
7.001,7.997,-0.1831658291,0.8878795969,-4.14,1.39,5.53,-0.23,0.92,0.9065759204,-1.642800143,8.753691427,7,0.61968,-0.1104522613,0.7285707744,-2.17,1.15,3.32,0.17,0.56,0.7368955661,-1.423431309,4.143759781,10,0.49889,0.6767336683,1.632012626,-1.88,6.72,8.6,0.16,0.885,1.766757954,1.974198157,7.368140124,10,0.96145,0.02351758794,0.2221495907,-0.44,0.49,0.93,0.01,0.09,0.2233909523,0.1621028616,3.215182081,6,0.146465,-0.04005025126,0.1449778964,-0.32,0.18,0.5,0,0.235,0.1504081549,-0.4413240351,2.038871411,5,0.120005,-0.3113567839,0.2282237911,-0.82,-0.01,0.81,-0.24,0.29,0.3860429325,-0.9051723987,2.760054637,0,0.305935,0.6057788945,0.01043146365,0.58,0.62,0.04,0.61,0.01,0.6058687023,-0.6588207322,3.22075825,0,0.603685,0.2565326633,0.03336320135,0.19,0.3,0.11,0.27,0.06,0.2586930818,-0.4863982858,1.807945519,0,0.2561,0.6513065327,0.005697703631,0.64,0.66,0.02,0.65,0,0.6513314543,0.006367702552,2.918223724,0,0.648555,-0.3748743719,0.026062532,-0.45,-0.34,0.11,-0.37,0.02,0.3757792573,-1.059155076,3.808221878,0,0.37265,0,0,0,0,0,0,0,0,0,0,0,0,-33.19296482,54.35325873,-113.3,40.5,153.8,-36.4,111,63.6871231,0.02137391846,1.328088419,1,54.1661,30.29296482,47.25661849,-32.5,110,142.5,47.9,90.15,56.13244791,-0.0452779956,1.46175911,1,48.17485,395.6532663,392.0028895,-91.9,876.8,968.7,653.8,829.2,556.9629903,-0.2473701607,1.223650972,1,451.2686,6.273366834,5.111278712,-0.3,14.5,14.8,8.6,9.75,8.09198996,-0.1056795776,1.494807821,2,6.2406,-43.86331658,35.51272418,-87.8,1.4,89.2,-66.5,71.8,56.43708108,0.3020141601,1.300498166,1,44.0412,4.033165829,4.0136708,-1,11.6,12.6,5.2,7.45,5.689989446,0.09998729746,1.584173162,1,4.2986,"Stair-ascent"
7.113,8.096,-0.1327,0.9467347622,-4.14,2.08,6.22,-0.215,1.04,0.9559895397,-1.231976809,7.571761233,6,0.658975,-0.1136,0.7348850522,-2.17,1.39,3.56,0.165,0.64,0.7436134749,-1.316888376,4.067866731,10,0.497375,0.37955,1.931141449,-3.72,6.72,10.44,0.14,1.015,1.968086761,1.061519979,5.362676826,9,1.19106,0.01895,0.233350375,-0.44,0.49,0.93,0,0.15,0.2341185597,0.1543976043,2.786932982,7,0.16588,-0.08745,0.168065456,-0.42,0.18,0.6,-0.05,0.29,0.1894557996,-0.3231928449,1.93292663,5,0.14556,-0.37635,0.26464727,-0.83,-0.01,0.82,-0.28,0.42,0.4600842314,-0.5473771726,1.895289887,0,0.36786,0.60115,0.01331080388,0.57,0.62,0.05,0.6,0.01,0.6012973474,-0.9234253635,3.136486021,0,0.591045,0.244,0.03862641583,0.15,0.29,0.14,0.26,0.07,0.2470384585,-0.5344034829,2.037263978,0,0.23984,0.65225,0.004408798022,0.64,0.66,0.02,0.65,0,0.6522649002,0.9616112641,2.891088802,0,0.641225,-0.38715,0.03524737579,-0.48,-0.35,0.13,-0.38,0.04,0.3887512058,-1.158023379,3.233385295,0,0.380345,0,0,0,0,0,0,0,0,0,0,0,0,-28.216,56.92011897,-113.3,40.5,153.8,-15.05,110.775,63.52985597,-0.1352861299,1.214831915,1,53.84225,23.7755,49.62615893,-32.5,110,142.5,13.2,91.975,55.02753901,0.2102966221,1.359555311,1,46.1104,308.9265,388.67494,-91.9,857.6,949.5,203.85,797.875,496.4914816,0.1240431232,1.149818042,1,368.30845,5.484,5.361701596,-0.3,14.5,14.8,5.6,9.925,7.669556702,0.1941649345,1.382517841,2,5.3312,-37.2745,36.93432008,-87.8,1.4,89.2,-36.75,72,52.47411124,-0.07035094541,1.166815357,1,36.7536,3.3305,4.080835668,-1,11.6,12.6,0.6,7,5.267394992,0.4535889715,1.709226572,1,3.5614,"Stair-ascent"
7.204,8.197,0.1726732673,1.274630516,-4.14,2.98,7.12,-0.14,1.1775,1.286273303,-0.01288548458,4.801308497,5,0.884325,0.1524752475,1.194443328,-2.17,3.98,6.15,0.17,0.6775,1.204136024,0.9629903487,5.132100038,9,0.74916,-0.07777227723,2.41193823,-4.97,6.72,11.69,0.09,2.4,2.413191777,0.2964086624,3.86517683,6,1.624715,-0.007178217822,0.2474432787,-0.44,0.49,0.93,0,0.2775,0.2475473752,0.2924728627,2.420687482,5,0.19296,-0.1288118812,0.1725853907,-0.42,0.18,0.6,-0.1,0.29,0.2153560257,-0.07920867306,1.821940315,5,0.173385,-0.437029703,0.3103018159,-1.04,-0.01,1.03,-0.33,0.63,0.5359871064,-0.3456163023,1.637736037,0,0.432425,0.597029703,0.01629216871,0.56,0.62,0.06,0.6,0.03,0.5972519577,-0.655856492,2.324260114,0,0.592925,0.2284653465,0.04891011444,0.1,0.29,0.19,0.24,0.07,0.2336420636,-0.7251046393,2.597250026,0,0.22681,0.6523267327,0.004225357003,0.65,0.66,0.01,0.65,0,0.6523404171,1.26534507,2.601098147,0,0.647765,-0.4001980198,0.04356581906,-0.5,-0.35,0.15,-0.38,0.06,0.4025623376,-0.8886084783,2.342011999,0,0.39741,0.2143564356,0.8444002099,0,5.6,5.6,0,0,0.8711833309,4.533087962,23.77604598,0,0.1779,-19.07574257,56.56399736,-113.3,40.5,153.8,22.45,108.35,59.69396747,-0.4964908864,1.420626184,1,49.16705,14.77475248,49.71697029,-32.7,110,142.7,-21.45,87.8,51.86588904,0.5801321577,1.636628452,1,42.96185,225.3034653,366.6882645,-91.9,780.7,872.6,-74.9,745.775,430.37418,0.4859742429,1.35525963,1,303.278,4.506435644,5.356795274,-0.3,14.5,14.8,0.4,9.4,7.000229841,0.5682573882,1.655596385,3,4.4315,-30.47970297,36.79004296,-87.8,1.6,89.4,0.4,68.9,47.77572139,-0.4497740462,1.360528405,1,30.4947,2.590594059,3.972561914,-1,11.6,12.6,-0.3,6.4,4.742618026,0.8637813807,2.283587041,1,2.9411,"Stair-ascent"
7.3,8.299,0.4434653465,1.430574513,-4.14,2.98,7.12,0.185,1.61,1.497733271,-0.1513612455,3.6686011,5,1.116005,0.5477227723,1.626712278,-2.17,4.26,6.43,0.22,0.765,1.716447806,0.8398549644,3.089177278,8,1.117615,-0.3352475248,2.557944949,-4.97,6.72,11.69,0.09,2.945,2.579820394,0.3910635876,3.378833314,4,1.907715,-0.01207920792,0.2495473797,-0.44,0.49,0.93,0,0.2775,0.2498395525,0.3354344138,2.370559033,4,0.201115,-0.1312871287,0.1729857967,-0.42,0.18,0.6,-0.12,0.28,0.2171644447,-0.002318942825,1.877413387,6,0.178665,-0.4835148515,0.323908712,-1.04,0.12,1.16,-0.46,0.62,0.5819823583,-0.1120222897,1.594394773,1,0.490635,0.5910891089,0.02043589301,0.55,0.62,0.07,0.6,0.04,0.5914422714,-0.5440283049,2.178338571,0,0.590855,0.2086633663,0.0599892362,0.09,0.28,0.19,0.21,0.09,0.2171154276,-0.6529357686,2.276179889,0,0.209245,0.6531683168,0.00465241193,0.65,0.66,0.01,0.65,0.01,0.6531848858,0.787412291,1.620018116,0,0.65244,-0.4158415842,0.05114079433,-0.51,-0.36,0.15,-0.39,0.1,0.418974467,-0.6053469361,1.80052889,0,0.41477,1.411881188,3.682505796,0,16.2,16.2,0,0,3.943888617,2.721867977,9.2536991,0,1.26625,-8.948514851,54.00090046,-113.3,40.5,153.8,23.85,93.175,54.73731057,-0.969480505,2.117746186,1,44.024,5.786138614,48.85709314,-32.7,110,142.7,-24.05,88.9,49.1985259,1.023777958,2.300091537,1,40.27345,145.9891089,341.2112231,-91.9,780.7,872.6,-76.8,559.375,371.1305952,0.9880927537,2.133758605,1,246.98825,3.567821782,5.323877115,-0.4,14.5,14.9,0.2,9.6,6.40882359,0.9848713253,2.230881449,3,3.62315,-23.35544554,35.70718644,-87.8,1.9,89.7,0.8,67.3,42.66708333,-0.9129075583,1.981102315,1,24.2893,1.98019802,3.94338699,-1,11.6,12.6,-0.3,6.2,4.412650581,1.262903193,2.997682283,1,2.48055,"Stair-ascent"
7.407,8.397,0.4525615764,1.427906366,-4.14,2.98,7.12,0.2,1.65,1.497908065,-0.1659799349,3.681645922,7,1.11604,0.6819704433,1.669920814,-2.17,4.26,6.43,0.24,1.53,1.803806867,0.6068847221,2.622677467,7,1.281645,-0.3618226601,2.553643418,-4.97,6.72,11.69,0.08,2.94,2.579149151,0.4222456274,3.402018114,4,1.947955,-0.01458128079,0.249279152,-0.44,0.49,0.93,-0.03,0.275,0.249705245,0.3645505729,2.383352419,5,0.20433,-0.0918226601,0.2284346563,-0.42,0.5,0.92,-0.12,0.335,0.2461986862,0.6003282009,2.810634236,5,0.20659,-0.3629064039,0.579803709,-1.04,1.87,2.91,-0.46,0.675,0.6840127185,1.77409559,6.689178599,1,0.55923,0.5867980296,0.02257103938,0.55,0.62,0.07,0.59,0.04,0.5872319638,-0.2420050987,1.731960565,0,0.58085,0.1933497537,0.06152904587,0.09,0.28,0.19,0.21,0.11,0.2029037968,-0.3674776885,1.803788884,0,0.19002,0.65408867,0.004916246286,0.65,0.66,0.01,0.65,0.01,0.6541071454,0.3707422274,1.137449799,0,0.64757,-0.4281773399,0.05263619986,-0.51,-0.36,0.15,-0.41,0.1,0.4314005145,-0.2802180846,1.428828792,0,0.424995,3.007389163,5.820982479,0,17.6,17.6,0,1.45,6.551963568,1.687256636,4.1517151,0,2.94035,1.610344828,47.89960603,-113.3,40.5,153.8,24.9,10.4,47.92666761,-1.558444868,3.711911295,1,36.4605,-2.898522167,45.62627093,-34.8,110,144.8,-25.5,10.45,45.71824613,1.569047809,3.72377433,1,35.7888,75.09605911,295.208898,-91.9,780.7,872.6,-77.7,79.95,304.6107542,1.586005625,3.783696931,1,177.49425,2.687684729,5.042235025,-0.4,14.5,14.9,0.1,1.65,5.713823873,1.49161271,3.455647691,6,2.59455,-16.35960591,32.04106115,-87.8,1.9,89.7,1,13.05,35.97591285,-1.471715997,3.380440684,1,16.13025,1.375369458,3.735198603,-1,11.6,12.6,-0.4,0.3,3.980370555,1.804477323,4.565437901,1,1.8289,"Stair-ascent"
7.501,8.497,0.40039801,1.462920082,-4.14,2.98,7.12,0.12,1.79,1.516724672,-0.08662368045,3.389239666,6,1.15286,0.5901492537,1.7406565,-2.17,4.26,6.43,0.19,1.98,1.837977474,0.6167189433,2.446936081,7,1.337515,-0.346318408,2.570398149,-4.97,6.72,11.69,0.18,2.95,2.593623543,0.4012599927,3.337657233,2,1.96658,-0.01895522388,0.2506933728,-0.44,0.49,0.93,-0.05,0.31,0.251408965,0.4148531681,2.381191933,6,0.206495,-0.0484079602,0.2801091698,-0.42,0.51,0.93,-0.12,0.42,0.2842612841,0.5618227595,2.142539609,3,0.249475,-0.1055223881,1.010269582,-1.04,2.75,3.79,-0.46,0.78,1.015765525,1.579411397,4.344757858,1,0.76677,0.5852736318,0.02259418653,0.55,0.62,0.07,0.58,0.04,0.5857095879,-0.06420890031,1.702918767,0,0.5828,0.1843781095,0.05641650652,0.09,0.27,0.18,0.2,0.08,0.1928162583,-0.2861972417,1.873549937,0,0.182555,0.6546268657,0.004986057638,0.65,0.66,0.01,0.65,0.01,0.6546458539,0.149671085,1.022401434,0,0.652065,-0.4352238806,0.04930436113,-0.51,-0.37,0.14,-0.43,0.1,0.4380077012,-0.1034811507,1.481958399,0,0.43433,4.211940299,6.355101897,0,17.6,17.6,0,9,7.624156425,1.099845807,2.511467116,0,4.2017,16.04776119,29.41720327,-102.9,40.5,143.4,25.2,7.8,33.50973721,-2.704359268,9.299865418,1,29.08395,-16.14029851,29.41219191,-34.8,101.5,136.3,-26.1,5.5,33.5497581,2.825195682,9.879311868,1,28.98125,-14.93681592,176.7767638,-91.9,690.8,782.7,-78.8,8.4,177.4066873,2.736752661,9.267246521,1,114.8539,1.286567164,3.425506994,-0.4,14.1,14.5,0.1,0.6,3.659146517,2.66322396,8.790193484,6,1.3306,-6.957711443,20.93395092,-84.5,1.9,86.4,1,0.8,22.05991953,-2.577436748,8.281573063,1,8.06525,0.2696517413,2.204027155,-1,10.8,11.8,-0.4,0.2,2.22046116,3.44197235,13.99059171,1,0.8817,"Stair-ascent"
7.601,8.591,0.2452525253,1.744357914,-6.79,2.98,9.77,0.02,2.04,1.7615145,-0.7336875733,4.851529477,7,1.256465,0.3442929293,2.010775079,-6.42,4.26,10.68,0.055,2.57,2.040037755,0.1457399801,3.20854624,9,1.446705,-0.371010101,2.594803663,-4.97,6.72,11.69,-0.02,2.95,2.621193344,0.435607911,3.293747968,5,1.96708,-0.009545454545,0.2525992063,-0.44,0.49,0.93,-0.01,0.31,0.2527794983,0.3052373129,2.291700768,6,0.2048,0.001565656566,0.2936500928,-0.42,0.51,0.93,-0.005,0.53,0.2936542666,0.1729587796,1.704127399,3,0.258405,0.1181313131,1.257559783,-1.04,2.91,3.95,-0.46,1.73,1.263096044,1.132465562,2.768905996,1,0.98368,0.5871212121,0.02513188354,0.55,0.63,0.08,0.58,0.04,0.5876588545,0.08456319066,1.701740547,0,0.58107,0.1844949495,0.05826183909,0.09,0.3,0.21,0.2,0.08,0.1934756529,-0.1156384527,2.053906306,0,0.181685,0.6534343434,0.007542688769,0.63,0.66,0.03,0.65,0.01,0.6534778752,-1.295585995,4.880070859,0,0.64707,-0.433989899,0.05225945276,-0.51,-0.33,0.18,-0.435,0.0975,0.4371250197,0.07445950985,1.667967795,0,0.43046,4.406565657,6.334314703,0,17.6,17.6,0,9,7.716305051,1.050227494,2.438301423,0,4.3915,26.36868687,7.158030688,-6.9,56.4,63.3,26.2,6.4,27.3229766,-0.8530297398,9.953774574,1,26.4025,-25.77272727,5.271963546,-34.8,8.5,43.3,-26.5,4.075,26.30640741,3.016675825,17.56504094,1,25.65765,-73.6520202,32.13669621,-91.9,162.6,254.5,-80.45,7.9,80.35787033,5.263053229,32.15640306,1,78.52155,0.1606060606,0.6677745615,-0.4,4.7,5.1,0.1,0.5,0.6868166944,4.319814565,25.18872077,10,0.341,-0.05656565657,4.617493343,-31.7,1.9,33.6,1,0.5,4.617839803,-4.798337863,27.22864842,4,2.0713,-0.3909090909,0.1457068519,-1,0.1,1.1,-0.4,0.2,0.4171815001,-0.8633380881,6.419871948,3,0.3906,"Stair-ascent"
7.701,8.698,-0.0392039801,1.997116918,-6.79,2.98,9.77,-0.22,2.13,1.997501673,-0.6575081071,3.763773759,6,1.46237,0.001243781095,2.597720958,-11.92,4.26,16.18,-0.02,3.3,2.597721256,-0.7854060486,5.111338822,7,1.838765,-0.2915422886,2.694155848,-4.97,6.72,11.69,-0.1,2.95,2.709884248,0.4766179094,3.12071408,6,2.080565,0.02189054726,0.2282867359,-0.42,0.49,0.91,0.02,0.24,0.2293338829,0.32423056,2.52170236,8,0.17766,0.03144278607,0.2824843728,-0.42,0.51,0.93,0.06,0.45,0.2842289036,-0.01797928083,1.816843045,4,0.24927,0.1343283582,1.249961063,-1.04,2.91,3.95,-0.46,1.73,1.25715821,1.098006452,2.737119003,2,1.007935,0.5891542289,0.02722270589,0.55,0.63,0.08,0.58,0.04,0.5897828254,0.1497093756,1.673049828,0,0.586975,0.1906467662,0.06560912145,0.09,0.3,0.21,0.2,0.08,0.2016203022,0.1136624397,2.067985722,0,0.188765,0.6512935323,0.01038169112,0.63,0.66,0.03,0.65,0.01,0.6513762697,-1.060458268,2.919178819,0,0.64948,-0.4289054726,0.05825656088,-0.51,-0.33,0.18,-0.43,0.1,0.4328437724,0.2299887616,1.772134119,0,0.42887,4.343283582,6.307853998,0,17.6,17.6,0,9,7.658533432,1.073190156,2.487977213,0,4.3934,25.82089552,6.782488514,1.6,56.4,54.8,26.1,6.8,26.6968312,-0.3080676761,7.388877858,0,25.86895,-27.13233831,3.648525771,-43.6,-19.3,24.3,-27,4.1,27.37655059,-0.9616338586,5.788155044,0,26.97435,-75.1079602,21.44416645,-91.9,40,131.9,-79.8,8.3,78.10926936,4.215882564,20.67295966,1,76.6996,0.09850746269,0.5455817664,-1.9,3.4,5.3,0.1,0.5,0.5544034488,2.649688293,18.00597905,11,0.32805,0.7472636816,1.37587782,-6.5,2.2,8.7,1,0.5,1.565708398,-3.425851906,15.75750526,5,1.26205,-0.3970149254,0.2029411717,-1.8,0,1.8,-0.4,0.2,0.4458766311,-3.776296723,23.65850717,2,0.37645,"Stair-ascent"
